ID	F1_2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	Gene	new_Gene
all1371_rnase	2.54911796982629	12.4231306589518	15.1445542467201	13.011281105683	9.75304293147562	7.193378353943	5.73935425643596	5.82534511848188	5.16399067870634	4.04398115340044	2.91214060785687	2.45590532229306	1.94664141587836	2.00026850910158	2.49606550704764	1.85964067390656	1.59787571878296	3.88428577150859	all1371	all1371
alr1370_rnase	1.75547879318648	31.8982814348714	37.1092150116006	13.5922412036192	4.40524858651188	2.28190109495912	1.33819844264727	1.15385117998372	0.81122354534192	0.69597752592877	0.52185030047491	0.501347526478162	0.490936488803286	0.433678691507604	0.551675061172365	0.619377673568204	0.609629895074165	1.2298875442709	alr1370	alr1370
alr1369_rnase	2.18806106506451	27.6110946193963	33.9400565055261	16.6193756037484	7.95827960720889	5.51400626941696	2.19832399929822	0.58809922047497	0	0	0	0	0	0	0	0	1.35531501368313	2.02738809618254	alr1369	alr1369
all1363_rnase	2.78373538074803	20.2642757710483	28.1247933114963	18.3424762925447	8.26655738693713	4.7830185575748	2.42095284975055	1.74523096913353	1.17403936583058	0.987115586782342	0.660706173927353	0.73375130918563	1.59496190976002	0.690751491151613	1.14506563015943	1.1788337891655	1.63194203922318	3.47179218558096	all1363	all1363
alr1362_rnase	10.2658441068207	38.090153247575	22.0130209892331	10.8186612805162	4.44817950561969	2.88400648328416	2.00643309181062	1.71827069179713	1.02227507771196	0.858596615349672	0.770905767234302	0.685089203889081	0.725359905869441	0.536950051977373	0.66353947962228	0.687550536462684	0.687031996273953	1.1181319689526	alr1362	alr1362
all1361_rnase	1.76653891767371	4.54327126481753	32.0717404159416	33.2688025816768	11.8506320150785	5.4881226554581	2.41780970655155	1.6017603681664	0.974819776090702	0.782328244596163	0.607698915292619	0.558165145553874	0.681735321290841	0.495435997031022	0.653674255687015	0.634149295943827	0.666121461294538	0.937193661855243	all1361	all1361
alr1356_rnase	4.64558244575518	26.5387910835081	28.122561246129	12.1286056323457	5.92479591298397	2.83519258810421	1.79654142165603	2.15093687858261	1.32912004401338	0.92833541845939	1.22683395644341	1.04277608021502	0.74786008397422	0.789057769819544	0.70532845139625	2.18165448861035	0.974658342995614	5.93136815500804	alr1356	alr1356
all1354_rnase	7.41388065464134	36.2844039101411	23.4955476114889	11.4396653830817	4.40048986660802	2.97590053447624	1.69643476208471	2.1010902299273	1.24857035042741	1.09109989110296	0.89122633603429	1.02770177562379	0.94091127424109	0.560721933479198	0.920467879114672	0.831057610341719	0.958000575965108	1.72282942122039	all1354	all1354
all1353_rnase	1.61430089399983	18.1897903437918	31.7687286374413	10.4044781829265	4.51721813095954	10.9991066337871	10.3101814675042	2.10193682398621	1.88918737112945	1.37915612158827	1.18668354660302	0.79436370908921	0.709658528819184	0.619665810222769	0.780336972450766	0.596440932162983	0.727188190796646	1.41157770274124	all1353	all1353
all1351_rnase	4.31479958617465	28.4271526153874	29.6016196790698	14.6738402039646	6.16288582203957	3.65239148975908	2.4495639212277	2.00188307714986	1.13268620377488	0.952268030028916	0.750127265845722	0.72800353612105	0.783834586312564	0.71063392531925	0.824431004824423	0.858370143362866	0.925393547248012	1.05011536238959	all1351	all1351
alr1350_rnase	1.41469189814748	7.20059510869782	16.0920403370463	23.3110713287129	17.2095321812559	7.79688981121964	5.17195191813264	2.62654543713489	1.63032462655957	2.64626980884732	1.02541961466654	1.70582463310592	0.664857708939749	0.377659895603162	1.10950013720665	1.5220450628453	2.83730468034142	5.65747581153682	alr1350	alr1350
alr1349_rnase	4.33629752480657	27.6522437426871	29.4696704408188	13.182521736115	5.63920619405007	3.39931342355846	1.80547693446665	2.41842402330142	1.73261649242706	1.37574241023887	0.912502984408416	0.946771939170397	1.19269531511479	0.741366536057393	1.02377451600416	1.06784704844902	1.16553337113252	1.93799536719323	alr1349	alr1349
sir_rnase	1.29568940060468	6.80419765323831	37.1991424726235	30.8476980377956	9.84443454938455	4.08440651470772	1.78540441224883	1.33673177359202	0.735050968894669	0.649147650971235	0.587177870936534	0.566918031874733	0.537092987385495	0.526052275247463	0.565911073396102	0.540114786651645	0.636968792435738	1.45786074801118	sir	sir(alr1348)
alr1347_rnase	1.10937484721626	12.8790409672265	44.186584732563	23.4104911752167	7.5402855076081	3.60100361448124	1.63900748715671	1.03535430118835	0.694467003409644	0.444464089738627	0.425723556345162	0.387195453417457	0.458496958242872	0.33961107367729	0.397678270631677	0.396982748117429	0.424747839110531	0.629490374652374	alr1347	alr1347
all1340_rnase	4.23789986503078	36.5670997577822	28.6648244020698	10.6126734986464	4.14452025755169	2.52563196405508	1.75560131005953	1.54953599751615	1.17895903997656	0.96878295890422	0.794650555314671	0.715350837136587	0.946127582530816	0.682067214199008	0.890068930700935	0.959809357555528	0.944292581687889	1.86210388928214	all1340	all1340
all1338_rnase	12.3494003633135	25.8009448268843	17.159349625216	12.1737288424659	5.80011463445809	4.18938372834445	2.92851133584079	2.20466018910854	1.53800183866481	1.06229019382665	1.09151044069872	1.74769469480471	1.26948013647972	0.471490759372386	1.32593738358103	2.06952584660804	1.90110782394266	4.91686733638974	all1338	all1338
alr1337_rnase	8.36836494536045	37.5928062750152	26.4047331178995	11.1678821104315	4.95732006730414	2.79626240777678	1.21657584636619	1.10945737524249	0.721657043600806	0.736003089845909	0.611505427691314	0.579216366446938	0.675794392155701	0.450245348675573	0.572037139946549	0.609845757069657	0.555372640357832	0.874920648813472	alr1337	alr1337
pknH_rnase	1.44352136772721	12.8929939428479	32.9461417370309	25.7509932376686	9.61265015595755	4.38101724411975	2.38735881032565	1.9326898944862	1.05337113833508	0.895452839136312	0.751931579800189	0.537080018676385	0.872307697738805	0.566089540466848	0.690016314873862	0.863465766901045	0.840367745649514	1.58255096825812	pknH	pknH(alr1336)
alr1331_rnase	1.10352144360184	4.74339078609324	11.921941958435	21.4296398138907	23.0807252241372	13.160101921646	6.1109483883902	3.66318684513666	2.00952841264065	1.45598788797806	1.02940514916931	0.864739999325637	0.836129384682903	0.876103290140722	1.25916022056014	1.36358321381746	1.84465526117885	3.24725079917545	alr1331	alr1331
alr1329_rnase	2.70834068067592	34.9090309676596	33.2485101120487	13.7066018522949	4.62547560215507	2.27136068173844	1.26527949965545	1.01661593930049	0.726000098646996	0.648147264966968	0.509355449358356	0.6175065880223	0.472585781615674	0.486158892457898	0.586583018273558	0.57318801477794	0.690614778084518	0.938644778267145	alr1329	alr1329
all1326_rnase	0.889870026429423	8.04101739270455	37.20520710234	28.0734069310794	11.2551078961778	4.8283178142022	2.31843130879087	1.33811204288587	0.782366515527415	0.67556707995462	0.562198669897292	0.471540580908757	0.518209809297153	0.436929094645977	0.631928913395952	0.601314696144527	0.597913256705884	0.77256086891232	all1326	all1326
alr1324_rnase	3.14170575371759	32.22122777403	31.9720864076979	16.4076325167165	6.75746172118913	2.74246817963093	1.3915693641725	0.930513713802623	0.872649777601774	0.575918879505375	0.397916275575258	0.397607752854635	0.37096046445577	0.327560532951122	0.34604290748478	0.328705605366903	0.324713501720223	0.493258871527019	alr1324	alr1324
all1322_rnase	1.40886551246394	7.20991781152205	9.97506281790222	10.3720500643211	8.83338015513229	15.3480569247986	17.9032109393492	10.1216472337975	3.99386764112701	2.29557220525619	1.50204692846935	1.36602201375321	1.23208186169766	1.40717618025747	1.89679380913631	1.54974386142204	1.53077716976642	2.05372686982744	all1322	all1322
