"ID"	"F1_2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"Gene"	"new_Gene"	"Feature.Subtype"	"Sample"
"ilvC(all2315)"	"ilvC_rnase"	0.814102847216808	6.48784188956845	12.7529339296189	7.45126681948837	2.92741744052476	2.28873962397609	3.32199075219089	29.4376100029458	20.9773300810345	6.55297040594905	1.93116783046407	1.03789232534056	0.596371827170546	0.472703924572645	0.547622955310005	0.582564026325338	0.820744065617205	0.998729252686053	"ilvC"	"ilvC(all2315)"	"Protein"	"rnase"
"fabZ(alr2271)"	"fabZ_rnase"	2.01465220881607	12.1354184435688	33.1249825075206	25.951476502641	9.6183610668395	4.4708313563362	2.0203295413317	1.3622419689991	1.2483666399947	1.03719010024854	0.63759826624949	0.542277071409117	0.46877060789747	0.450534204308586	0.688427543179167	0.880384576681887	1.06769901310327	2.28045838087475	"fabZ"	"fabZ(alr2271)"	"Protein"	"rnase"
"lpxC(alr2270)"	"lpxC_rnase"	1.84107281543098	23.9821833989437	35.5569408432859	15.0666266933041	5.7572573270693	3.41587789040571	2.74231598891118	1.78527432095908	1.12823989922521	0.888409293862704	1.79606536438931	1.04801090292943	0.771485331223263	0.847206728282835	1.04691285062411	0.696719247294048	0.768745376747648	0.860655727111548	"lpxC"	"lpxC(alr2270)"	"Protein"	"rnase"
"purC(alr2268)"	"purC_rnase"	3.37730890810523	31.0120595467959	28.9929471934574	13.5210957092025	6.08376110426531	3.64047957149983	2.25552170577449	1.49539151876733	0.769682600410774	0.633891933795755	0.538753492070893	0.490184006570356	0.550522238617611	0.541788750633324	0.813172573265559	1.00273113317757	1.37862724216948	2.90208077142074	"purC"	"purC(alr2268)"	"Protein"	"rnase"
"all2166"	"all2166_rnase"	1.002189284207	7.99823218965861	37.9137515469763	32.0665025907335	9.46060270396327	3.79937778371608	1.78696888069756	1.05969760548399	0.587573357950778	0.498775999716377	0.439449416741869	0.423461446422255	0.534737419928307	0.359213332784068	0.415064354250042	0.409807010017164	0.421739884048873	0.822855192703896	"all2166"	"all2166"	"Protein"	"rnase"
"all2124"	"all2124_rnase"	3.04954754962376	8.68136281960745	10.7725578000554	10.135121486827	15.0479194296116	17.8056803908038	8.88354246764543	5.65723382392522	3.31946890860688	2.49543818996148	1.92384740102629	1.87405904703544	1.41076642574812	1.41465616180872	1.66599192986304	1.76688440281786	1.81373982293801	2.2821819420944	"all2124"	"all2124"	"Protein"	"rnase"
"acpD(all2105)"	"acpD_rnase"	3.13810701763941	38.0111567738141	32.9697026153471	11.296237295922	4.2873268497287	2.37722410734703	1.17964914046473	1.07899366684446	0.746753075548035	0.611777276701446	0.665025712425365	0.536235222743943	0.457178000017579	0.379609321739279	0.61337047618736	0.642666956946514	0.50858781335876	0.500398677224281	"acpD"	"acpD(all2105)"	"Protein"	"rnase"
"hisC(alr2092)"	"hisC_rnase"	2.3955372812126	18.4320651705427	36.9016104443384	20.5779423461116	7.2412949917483	3.37125520583739	1.70197289167025	1.44765577345566	0.923296365033783	1.0176821756256	0.865529975860149	0.763288095563962	0.686043984755934	0.550673398647208	0.623680071326814	0.679328435316464	0.8389185949756	0.982224797977664	"hisC"	"hisC(alr2092)"	"Protein"	"rnase"
"pyrR(alr2083)"	"pyrR_rnase"	3.2234009232725	40.530948043177	30.0239412214364	12.4479530285347	3.86244260023032	1.96563232498726	1.16332316227894	1.10683692925607	0.93331933404763	0.721994839282428	0.588834774369986	0.604752152184473	0.417390244819408	0.337953387377102	0.448182605632345	0.419851258638748	0.517300068506467	0.685943101968244	"pyrR"	"pyrR(alr2083)"	"Protein"	"rnase"
"argJ(alr2073)"	"argJ_rnase"	1.13713961685468	17.4263935383997	44.1804657476995	24.4265633536163	6.48698698342453	2.33406152903234	0.923355924724308	0.676356244948838	0.363377710765309	0.291055340229216	0.221236645156489	0.235006069639318	0.247692565910011	0.171393195278608	0.204486382209383	0.173927834595254	0.206857751582332	0.293643565933942	"argJ"	"argJ(alr2073)"	"Protein"	"rnase"
"upp(all2063)"	"upp_rnase"	2.27168848425661	34.340668210421	34.3147829491139	14.4954991778925	4.83669979268007	2.74050313935356	1.55082012601016	1.0724869683301	0.621724249512133	0.571116777562229	0.480002846724294	0.410822373927376	0.355369612198153	0.251696319285715	0.283701261444265	0.388977068704368	0.38621956483116	0.62722107775247	"upp"	"upp(all2063)"	"Protein"	"rnase"
"dapF1(alr2048)"	"dapF1_rnase"	7.74203154097605	37.494908588896	29.2225744490827	13.4959189895882	4.28902026680484	1.81789170463354	0.953216093291639	1.00628900280579	0.600539342138022	0.499660531943963	0.519818211144986	0.385999442264381	0.335673937823676	0.306564792775159	0.398927548914509	0.280986843452231	0.289630358754622	0.360348354709694	"dapF1"	"dapF1(alr2048)"	"Protein"	"rnase"
"glyQ(all1985)"	"glyQ_rnase"	0.606642281087281	4.03578562730328	25.174640871776	38.9922012936923	17.2836205571373	6.66116354522208	2.13538975960374	1.02321435405618	0.480385216140606	0.39963612315747	0.313484782946207	0.288215651228829	0.404962892138223	0.329339871813504	0.509323301124887	0.41801658962859	0.460958829432692	0.483018452510862	"glyQ"	"glyQ(all1985)"	"Protein"	"rnase"
"hisG(alr1965)"	"hisG_rnase"	1.09813529724627	3.79648070159052	6.8282504527362	7.33870886781418	8.21218761693477	34.9228754017348	22.2457546652201	7.33528392621786	2.50276005511036	0.979662661729361	0.757624803893728	0.779703858008277	0.528038443490149	0.476343420444772	0.454833895221977	0.491051329886671	0.534066806074378	0.718237796645601	"hisG"	"hisG(alr1965)"	"Protein"	"rnase"
"rpsP(asr1953)"	"rpsP_rnase"	1.66818164752399	3.64602679049259	4.32899515520344	4.06809520578117	2.90770742259582	3.05859875739002	2.2755536474885	1.77438874581152	0.983928170255489	0.846527840889667	0.773787513290897	1.62008838858175	3.58428671179445	12.582549147495	29.8330034373969	12.6565337829621	8.46072691296679	4.93102072207996	"rpsP"	"rpsP(asr1953)"	"Protein"	"rnase"
"aroB2(alr1924)"	"aroB2_rnase"	1.18835345960323	7.13175731436867	33.3033920758643	31.5007071264819	10.9494746055371	5.3384282055152	2.43458662042077	1.62675611292004	1.03869810625582	0.834998385171712	0.567153483537134	0.495980507633229	0.539393593642923	0.389482692707022	0.505775951733808	0.501266952345319	0.504310488167691	1.14948431809415	"aroB2"	"aroB2(alr1924)"	"Protein"	"rnase"
"bioB(alr1921)"	"bioB_rnase"	1.53518756043674	14.7565551470191	36.4742585849457	22.1953937967523	7.95173578716433	3.78875991824803	2.32552978123556	2.17925890099339	1.10394460935992	1.03610132067781	0.854043217951726	0.601463958287871	0.760740989169724	0.593360440276668	0.862947908945451	0.955947213759029	0.747728292647002	1.27704257212968	"bioB"	"bioB(alr1921)"	"Protein"	"rnase"
"alr1913"	"alr1913_rnase"	1.287738625404	5.67999099884777	10.6481404899222	24.7748520646693	24.2448834015857	9.34468611033775	3.53137176646779	1.95790297804692	1.28042875893487	0.990823296230416	0.742675887952496	0.832535799341896	0.810518049156965	0.63045645493463	0.911915560290915	1.60299097915089	1.17497205324703	9.55311672547846	"alr1913"	"alr1913"	"Protein"	"rnase"
"all1897"	"all1897_rnase"	2.23511339042003	30.0301287229133	36.7680263357269	14.0520819939407	5.17074186293008	2.59059126079816	1.48167694230056	1.37810193769506	0.77038071654713	0.502324264520433	0.498425891182458	0.948081452994622	0.512847256727332	0.450541521739976	0.463271315049751	0.493232294395725	0.598984212343831	1.05544862777402	"all1897"	"all1897"	"Protein"	"rnase"
"groEL2(alr1896)"	"groEL2_rnase"	0.944210762519763	15.2908141900407	41.8895207453514	17.4965511088395	5.49701342243111	1.78756772709512	0.93422290668518	0.656785134464624	0.385130798454003	0.403841829850976	0.46043806628582	0.726854471404232	0.836036354953684	1.32159587770516	2.18509927009736	2.57299780716096	3.36812611253939	3.24319341412099	"groEL2"	"groEL2(alr1896)"	"Protein"	"rnase"
"prmA(alr1891)"	"prmA_rnase"	2.28244104332757	16.9113955104556	28.8279783052873	16.6003839443645	7.19317482650259	6.74828819150437	4.58271205949373	3.61034027932541	1.72769536024903	1.43828379352347	1.04440771586701	0.912582070432268	0.902722009848497	0.938661657917865	1.42316276223515	1.22910110390366	1.55821425961015	2.06845510615184	"prmA"	"prmA(alr1891)"	"Protein"	"rnase"
"tgt(alr1885)"	"tgt_rnase"	1.58378344365849	14.582310723205	36.4604025058884	26.0562413936868	8.61277628891163	3.82961438302354	1.72513594001138	1.32104769062782	0.748376102125209	0.601679633908879	0.469430415775083	0.455387187538603	0.493071333244373	0.395203851502023	0.502916950355859	0.609937021216641	0.634655840520859	0.918029294799436	"tgt"	"tgt(alr1885)"	"Protein"	"rnase"
"glgA2(alr1879)"	"glgA2_rnase"	0.882283344830025	3.70458945879181	13.6814162920257	16.7970205802736	9.49045170054632	6.02299666140142	4.90837516586386	5.90193933961617	4.95131445730166	4.93782548327851	4.26507968586616	3.60716025982793	3.40336775294262	3.07103969836013	3.65615475512201	3.43947733405748	3.50587930968286	3.77362872021174	"glgA2"	"glgA2(alr1879)"	"Protein"	"rnase"
"hemC(alr1878)"	"hemC_rnase"	8.00224533994859	44.7041653493929	20.8742916609258	10.8561624460064	4.39778456229019	2.38738379270775	1.27968204082624	1.04004504059183	0.705488910149181	0.600650109203981	0.491508189963132	0.401476679206039	0.403082368705817	0.37555138873857	0.492272394347582	0.608463302963568	0.720465955970519	1.65928046806201	"hemC"	"hemC(alr1878)"	"Protein"	"rnase"
"glpK(all1811)"	"glpK_rnase"	1.6195000821558	6.63286564994563	24.8177868832331	30.8611127308789	12.6238549094539	6.30706404381865	3.15965389531986	3.48055325368404	1.6567083824014	1.29455666469117	1.04632596600191	1.28078926556806	0.858861749337054	0.65938592559629	0.888298639363516	0.800175443941424	0.762057774247998	1.25044874036126	"glpK"	"glpK(all1811)"	"Protein"	"rnase"
"queA(alr1798)"	"queA_rnase"	1.75178920929848	15.6131951434052	22.7963491997861	14.5830459588235	8.51730373817874	5.63007366033806	4.40858092789717	3.22225283523195	2.944713042965	5.61674650262419	2.30604794806295	1.54785244910696	1.81752833287962	1.63053922083777	0.516484687711016	2.43386366759693	0.998005015540873	3.66562845971549	"queA"	"queA(alr1798)"	"Protein"	"rnase"
"xseB(asl1773)"	"xseB_rnase"	2.39880037717811	22.7254371781962	27.8974092514865	14.5545832631957	8.28464738476466	5.38198323773632	5.07981007357588	5.22118879753033	1.39759293154613	1.1262740150677	0.487131961350175	0.718433016733502	0.804215414716378	0.50020056598866	0.767433723302498	0.796477739770091	0.666300935068942	1.19208013279224	"xseB"	"xseB(asl1773)"	"Protein"	"rnase"
"dnaK(alr1742)"	"dnaK_rnase"	0.703076052641534	12.6117677097911	39.1237968631393	28.8449252814357	10.1554962852867	4.01684224519552	1.41358344631945	0.73316123816374	0.37765389512787	0.274215905570729	0.201544876647069	0.172686720843166	0.176155216569834	0.148463863249878	0.202448543922761	0.20616818522784	0.228728777818396	0.409284893049413	"dnaK"	"dnaK(alr1742)"	"Protein"	"rnase"
"ndhM(all1732)"	"ndhM_rnase"	1.96512420787537	14.907807989762	14.2981087348611	13.1476135554581	15.7612299680125	13.011792175158	9.1106026911633	5.66222452746012	2.54929498007258	1.79646236522553	1.25263418902973	1.0191272028496	0.947865914367439	0.779853525303834	0.819642127308389	0.91730286532814	0.955662658028075	1.09765032273621	"ndhM"	"ndhM(all1732)"	"Protein"	"rnase"
"ligA(all1717)"	"ligA_rnase"	2.61920209976157	15.4419137131944	30.6838852120679	16.8559112831514	7.2135008119615	4.36217388506611	5.58581671828648	4.67126283871703	1.74046734824615	1.45731029754813	1.19431275769452	1.30989342412028	1.09936095390648	1.07412847549844	0.821693446877693	1.04524769447244	0.985379115149299	1.83853992428018	"ligA"	"ligA(all1717)"	"Protein"	"rnase"
"lipA2(all1694)"	"lipA2_rnase"	4.0898881711727	24.7739066793458	22.4133730162311	15.3442069732479	9.76552523555394	5.47986179165549	2.77169085841218	2.10447408546136	1.27022298736667	1.11739629997118	1.16388046178338	1.2827754889223	1.30640520438142	1.19781322816827	1.29169142376533	1.30031975362934	1.22480648227311	2.10176185865859	"lipA2"	"lipA2(all1694)"	"Protein"	"rnase"
"gpsA(all1693)"	"gpsA_rnase"	1.53909402223876	17.7261295423709	35.2671152004363	16.3597425987805	6.29565442882358	3.8541627063774	2.56933623135743	3.98577070525009	2.29009706314159	1.71393693694666	1.50625780288818	1.48504977631634	0.828126287569669	0.61369467964375	1.08998600435869	0.924831308604286	1.02770620333502	0.923308501560918	"gpsA"	"gpsA(all1693)"	"Protein"	"rnase"
"pyrB(all1681)"	"pyrB_rnase"	1.73661419847187	6.83345273485118	11.1205988805092	8.8525497079007	6.94622923000384	5.11958056686013	4.28757020384533	23.740191544546	18.1005826186614	5.17530285603829	1.71301668085648	0.961332200136792	0.803167095551969	0.647743207852588	0.718326013093606	0.806098944772513	1.10827640579279	1.32936691025536	"pyrB"	"pyrB(all1681)"	"Protein"	"rnase"
"msrA2(alr1675)"	"msrA2_rnase"	13.522777697692	47.3593367592949	19.4122630513627	8.65578928471176	3.25832816973521	1.97677035043342	1.1213061530202	0.939743182251677	0.521546778255088	0.441687984514304	0.322293515276398	0.302128557282916	0.28455679474921	0.240388296741235	0.338819092269632	0.339315310653929	0.335338561497425	0.627610460258067	"msrA2"	"msrA2(alr1675)"	"Protein"	"rnase"
"pcxA(all1673)"	"pcxA_rnase"	1.50360091118828	7.98531227720183	25.426592803302	19.2642027785898	9.33306805014109	10.5095294791664	7.37062294692045	4.53340548283616	2.10049718197548	1.80015487974358	1.10246932362655	1.23570876776159	1.10112279011661	0.992394789074478	1.24552619034912	1.27863738342384	1.45156007482019	1.76559388976259	"pcxA"	"pcxA(all1673)"	"Protein"	"rnase"
"murE(all1663)"	"murE_rnase"	1.33398860823561	20.8366430192146	43.647713827506	18.5840864568927	5.72079426281403	2.53994453952209	1.35531886844924	1.03461975234348	0.688578788636958	0.596352798056441	0.427041304828841	0.397883084649277	0.484297611020421	0.329544381330273	0.404867453374639	0.461406403776006	0.487957860821205	0.668960978528191	"murE"	"murE(all1663)"	"Protein"	"rnase"
"moaE(all1638)"	"moaE_rnase"	2.93176695926554	29.408380128539	27.4842788199297	15.8981977077045	7.50845413696915	2.98420661305043	2.15331000576492	3.77774435728651	1.31045145683213	0.910469998692667	0.645426772375093	0.867411218301457	1.09920063451041	0.513220781201416	0.65795992046093	0.444778976025661	0.540932613415292	0.863808899675163	"moaE"	"moaE(all1638)"	"Protein"	"rnase"
"rpsT(asr1592)"	"rpsT_rnase"	1.58144927719624	4.2685333447768	5.5371312471871	4.99107295039694	3.21193189315499	2.5440010549629	2.12693088165587	2.6794074611379	3.35143872344033	2.30148433190384	1.9819988355633	2.92341406099263	4.16402074925637	10.2615241924479	24.0299475616675	8.9058795049085	7.84749853596204	7.29233539338885	"rpsT"	"rpsT(asr1592)"	"Protein"	"rnase"
"hisD(all1591)"	"hisD_rnase"	2.43562547475254	6.02482392395216	8.29182641187793	10.4354453683347	23.5310330925388	19.4099113505982	7.11519627066385	3.26547793532459	2.20780492869181	1.78718718188186	1.61856902498271	1.92506203471755	2.53998346753072	1.34569141879676	2.50743046168054	1.34553860806603	2.02833815953796	2.18505488607124	"hisD"	"hisD(all1591)"	"Protein"	"rnase"
"hslO(all1588)"	"hslO_rnase"	2.53700913320898	15.0818782426507	32.1592438560964	24.7893668630845	9.07001572652471	4.19952083296417	2.1703597597727	1.82110053318515	1.02695630864752	0.876180739228579	0.734252850519745	0.699246371241394	0.758756487515847	0.322329896624489	0.460254131374709	0.836337649904852	0.921479261904873	1.53571135555077	"hslO"	"hslO(all1588)"	"Protein"	"rnase"
"truB(alr1543)"	"truB_rnase"	4.36465614548549	24.5834285939922	26.1070578343411	14.5780877330667	7.68647722420256	5.32907262109594	3.45820398000483	2.20510024785399	1.14030639011212	0.977069512222717	0.747336997736986	0.623086739820982	0.941073480757917	0.484821999784012	1.53478663105079	1.1847281203218	1.2950481987177	2.75965754943205	"truB"	"truB(alr1543)"	"Protein"	"rnase"
"panB(all1522)"	"panB_rnase"	2.00508352510807	23.0841780703391	34.8995265593528	17.2936030276606	6.81455860814387	3.96499343679779	2.2086183740314	1.57631479160759	1.02376420625907	0.975185205717584	0.76938950304861	0.816256401802471	0.796619226893379	0.534369077616114	0.873427029164963	0.676343278254092	0.735909889199557	0.951859789002968	"panB"	"panB(all1522)"	"Protein"	"rnase"
"leuC(all1417)"	"leuC_rnase"	1.31784803285192	20.8346545460077	40.191452132873	20.2783034724502	7.23058070648861	3.27998652847548	1.43705150235285	1.0353687524974	0.660605028926231	0.483995768019145	0.344804802357822	0.352511846874034	0.409265091216511	0.265931974207227	0.341196707020765	0.339091204653343	0.385093894513774	0.812258008213938	"leuC"	"leuC(all1417)"	"Protein"	"rnase"
"leuD(all1416)"	"leuD_rnase"	7.91441645542306	26.9888848337739	31.9666070077987	16.3955555943187	5.9283353066909	3.23601384998492	1.82539928192933	1.26257193301607	0.753054496194702	0.540972508819012	0.374250824996312	0.347782299913265	0.315883726604173	0.309860635540053	0.388251466075798	0.373366551192264	0.415092613248143	0.663700614480619	"leuD"	"leuD(all1416)"	"Protein"	"rnase"
"ahcY(alr1414)"	"ahcY_rnase"	0.601781747370284	3.31991125819489	5.58492908093594	13.990104917435	41.3138488744578	21.8685946175637	6.17712032681814	2.30757669773391	1.17296089775923	0.712866399145662	0.400838061298914	0.440398687659287	0.323069831189234	0.356624825197513	0.28022409296225	0.305803672244313	0.341010036544386	0.502335975489519	"ahcY"	"ahcY(alr1414)"	"Protein"	"rnase"
"gatB(alr1396)"	"gatB_rnase"	2.03011145066036	25.1352458197881	39.2021003082431	18.7819566800723	5.85631568621646	2.58407278113408	1.2311521844821	0.933857132639652	0.627284430636347	0.52165614394833	0.383692459980418	0.349749783355756	0.336876610872105	0.284776857615948	0.359960754070131	0.345601558195429	0.418272252053317	0.617317106036072	"gatB"	"gatB(alr1396)"	"Protein"	"rnase"
"hisH(all1368)"	"hisH_rnase"	5.28778095852994	33.9134794022926	29.7559428469004	12.747136119108	4.81904491317065	2.32797418636473	1.30146452949468	1.27837902093029	0.854978243703468	0.99178938153941	1.28730545889938	0.743439350427496	0.763588367348057	0.486836837835808	0.897240182725063	0.703556529460602	0.743040588937552	1.09702308233186	"hisH"	"hisH(all1368)"	"Protein"	"rnase"
"mnmA(all1359)"	"mnmA_rnase"	1.96973116594664	20.488766589408	34.3097053127111	20.1210695011751	7.92403361733031	3.99458818195062	1.90398758771055	1.51324622848342	0.894288960932085	0.774116119774492	0.66331242330089	0.595613576599768	0.543457024182006	0.638409926831191	0.631244202636247	0.735781919046173	0.79476898842569	1.50387867355572	"mnmA"	"mnmA(all1359)"	"Protein"	"rnase"
"acsF(alr1358)"	"acsF_rnase"	2.65449171987135	7.50033646650511	17.3084023494327	21.8130448872167	14.7287389867031	8.62121656762825	3.97387489904226	3.07574855149981	2.14592844085926	1.56643862615469	1.43782315864876	1.47896707758524	1.4713174406978	1.24988516161078	1.67046176731133	2.22780935866054	2.46818466600543	4.60732987456691	"acsF"	"acsF(alr1358)"	"Protein"	"rnase"
"all1319"	"all1319_rnase"	2.15208296063637	17.9998885780129	33.551476797605	16.7210930979747	7.28994469237316	4.08267292203545	2.28862827378957	2.82510741644198	1.48775077203813	1.41996216317562	1.59889409306642	1.10681431985881	1.18489342549609	1.12274513769012	0.856960529818594	1.03079999256457	1.34206563756217	1.93821918986035	"all1319"	"all1319"	"Protein"	"rnase"
"valS(all1318)"	"valS_rnase"	1.2620284105727	3.63750840615488	6.85791161289725	26.4955422764238	24.6470551764063	12.760847463196	5.80893639845507	3.16338971544672	2.16501531301155	1.44416717618062	1.19967832990551	1.19306765928186	1.18121336494574	1.38753126519862	1.85538944097146	1.67328731786205	1.648711575663	1.61871909742686	"valS"	"valS(all1318)"	"Protein"	"rnase"
"leuB(alr1313)"	"leuB_rnase"	0.949646475877617	13.32518769299	46.7773646543185	22.3251521440177	6.84730658860904	2.7540391614184	1.37853552288745	1.16781600037645	0.631246295649982	0.522878350613606	0.42544820497577	0.393954950322368	0.410295058573345	0.292372494906044	0.478857914287231	0.388562600139167	0.417609965801826	0.513725924235561	"leuB"	"leuB(alr1313)"	"Protein"	"rnase"
"miaB(alr1312)"	"miaB_rnase"	2.51016520308112	16.0503697993508	28.9683160699164	20.1130214370692	7.48638230869273	4.82366601646616	3.65690208969903	3.00241031866662	1.81762434753677	1.42628985906441	1.08468809308546	1.23052535916359	1.14497015916824	1.04111446022579	1.36467288063774	1.50978891733064	1.24386128165187	1.52523139919342	"miaB"	"miaB(alr1312)"	"Protein"	"rnase"
"purT(alr1299)"	"purT_rnase"	0.716532853671713	6.97914169763034	45.9472479260432	29.0420802107562	8.49635959923929	2.97485454309444	1.1856217256767	0.909132573432802	0.527368095550434	0.43439123512765	0.345174239606915	0.328321760840467	0.358555522646704	0.274446162025902	0.329928463364252	0.311756860100978	0.339249973651022	0.499836557541044	"purT"	"purT(alr1299)"	"Protein"	"rnase"
"lipA(alr1282)"	"lipA_rnase"	2.98023036588612	26.8146532451895	29.651521041362	14.0840219400325	6.17428431157446	3.44107554624214	2.26803057712991	2.56271860522398	1.48908405556809	1.35677584052663	1.12154491067085	1.13633121762388	1.1829736254438	0.792114354727452	1.06589520843156	1.00325398258619	1.17047755947609	1.70501361230481	"lipA"	"lipA(alr1282)"	"Protein"	"rnase"
"trpS(all1269)"	"trpS_rnase"	1.12572961381994	21.9096646964918	46.0078287626845	16.3503255547918	5.0315293035884	2.54596638658262	1.16422204918543	1.36545370551927	0.583400220231162	0.521334237672527	0.434650169124003	0.447416278543262	0.423967377916204	0.304041480565773	0.405974393259742	0.476092292775909	0.355682550585286	0.546720926662477	"trpS"	"trpS(all1269)"	"Protein"	"rnase"
"argB(alr1245)"	"argB_rnase"	4.07906946526386	32.5840580875683	31.759992867727	14.1533223377684	5.13535449227349	2.7124156948996	1.3949697422329	0.925961506067592	0.544901998583632	0.51472928436899	0.391070323691083	0.391967180419067	0.381096659986824	0.423457916076107	0.577314831536829	0.806194619970161	1.02473196890099	2.19939102266519	"argB"	"argB(alr1245)"	"Protein"	"rnase"
"alr1244"	"alr1244_rnase"	3.62008524331147	24.0970914201606	26.4711626727621	15.8529745794369	7.64927244727181	4.87674824731681	2.81636240944273	2.23798320361301	1.41059931210163	1.17796502660353	0.738408866771956	1.07865129126965	0.919346253958215	0.744184038555882	1.10697363062107	1.07761562833674	1.35886772564978	2.76570800281613	"alr1244"	"alr1244"	"Protein"	"rnase"
"clpP(alr1238)"	"clpP_rnase"	1.11543138421648	10.1176872646274	24.6046355914128	26.9997423225641	16.5244178405234	7.48192022621353	3.0882278290017	1.83147705164999	0.849427383554786	0.727307770093244	0.553074330978249	0.701697612382782	0.491039558522713	0.986896441073602	0.602137030045724	1.13494638769518	1.22291863598791	0.967015339456302	"clpP"	"clpP(alr1238)"	"Protein"	"rnase"
"rimO(alr1222)"	"rimO_rnase"	2.78601284008524	26.2183553461506	32.8692832815968	15.5063859140571	5.30044772876965	3.07637042725656	2.23742047968327	2.18057463105069	1.26103315990363	1.15109520786584	0.74878254308902	1.00112653918632	0.691150230642875	0.716202813026286	0.890622449047767	0.969363309950204	1.15381357430646	1.24195952433165	"rimO"	"rimO(alr1222)"	"Protein"	"rnase"
"psbU(alr1216)"	"psbU_rnase"	30.8398535971389	43.876326080097	15.4890520909992	4.74432089362237	1.4971890973038	0.889524290906595	0.532841191027787	0.438548132359637	0.32700258142853	0.259214859274561	0.156878331535201	0.153238781197195	0.128481510900436	0.112564315270063	0.146015930986327	0.102165652232628	0.109985370591741	0.196797293127997	"psbU"	"psbU(alr1216)"	"Protein"	"rnase"
"all1214"	"all1214_rnase"	0.651302509472207	7.02931789362366	45.9471261080055	27.6900955537381	9.90766347641971	4.18409361356849	1.67711329738353	0.883410075800578	0.419556437810483	0.192219558685805	0.205990023049389	0.181350457111567	0.0826343234661351	0.140586815045013	0.152549187268563	0.225008888379648	0.166352853310746	0.263628927860923	"all1214"	"all1214"	"Protein"	"rnase"
"frr(alr1208)"	"frr_rnase"	40.5902938371144	37.0299089421383	12.0663349489615	4.04404482661211	1.51627227183605	0.953972465295237	0.668113765925016	0.630368596136285	0.32060491518989	0.265257433019656	0.213941580037976	0.221378782780391	0.217033651704556	0.199272169054813	0.229758449733488	0.22356390845057	0.266091248397584	0.343788207612108	"frr"	"frr(alr1208)"	"Protein"	"rnase"
"pyrH(alr1207)"	"pyrH_rnase"	0.729844005795421	4.71652525786445	14.6893325345708	33.1287180926221	25.4016273550525	10.7220655684192	3.62826595709186	1.76265247984022	0.817721986800605	0.590613550714491	0.396281789472153	0.32075167883735	0.339526427922006	0.362074640482157	0.451878681431682	0.445132839432714	0.531811728456503	0.965175425193741	"pyrH"	"pyrH(alr1207)"	"Protein"	"rnase"
"queF(all1162)"	"queF_rnase"	2.60551746988703	23.1453422826436	31.7267687520301	21.9424074319706	9.65068128655776	3.97863800757728	1.69254166512276	0.934212565620996	0.689422594901973	0.453435767324172	0.405790705811069	0.317831694207933	0.206350513203086	0.248220166825014	0.325247437633626	0.404035296310185	0.544333506257696	0.729222856115171	"queF"	"queF(all1162)"	"Protein"	"rnase"
"carA(alr1155)"	"carA_rnase"	2.22183227831148	21.8286671110228	34.3431642654918	24.3504160075207	8.73836031321143	3.38798417853837	1.21145049421543	0.777216599774349	0.455894943805141	0.356757600571195	0.254347553567666	0.265873373177241	0.20040487030301	0.212881234586803	0.330201586461548	0.263972031831087	0.33283456142329	0.467740996186576	"carA"	"carA(alr1155)"	"Protein"	"rnase"
"trpD2(alr1153)"	"trpD2_rnase"	0.971350723327358	12.5594514513267	47.031989604515	21.4039815456874	7.14967169174452	3.95545857348768	1.56442188350965	0.979724149521918	1.01659956575974	0.431605041404479	0.641026256249291	0.269322542360916	0.22736640618285	0.292009688963546	0.311975121661912	0.327044228305338	0.47705953683557	0.389941989156122	"trpD2"	"trpD2(alr1153)"	"Protein"	"rnase"
"uvrB(all1132)"	"uvrB_rnase"	2.11335644345713	11.9130517200343	33.3264073739105	21.4624509908223	8.05394242866693	4.32523044110827	2.53442524969261	2.5714780174186	1.43675673884021	1.18682543809298	0.979347171978036	1.06944816948898	0.930614527866917	0.904050525172254	1.20540428224579	1.3856175142118	1.59567516143823	3.00591780555425	"uvrB"	"uvrB(all1132)"	"Protein"	"rnase"
"cysS(all1092)"	"cysS_rnase"	2.8701280466779	36.0840696286205	33.9171002801371	13.4926564061773	4.07084147810838	1.95102336381664	1.23421746779977	1.17929532555593	0.852104965960092	0.733857297702012	0.500024772008176	0.463876419936405	0.408725243418039	0.381472376385323	0.509476860550295	0.412619473180892	0.418616940331964	0.519893653633179	"cysS"	"cysS(all1092)"	"Protein"	"rnase"
"ileS(alr1073)"	"ileS_rnase"	0.98665402157891	4.10691240077006	33.99737377987	36.769970266352	11.629393226678	4.60558316438153	1.8902946711449	1.20437388819759	0.782319011109233	0.564899848308012	0.433655531791905	0.404758498469627	0.377735179560143	0.316143247192914	0.550942541791702	0.366390365396959	0.392376351320825	0.620224006085761	"ileS"	"ileS(alr1073)"	"Protein"	"rnase"
"gatA(all1053)"	"gatA_rnase"	1.23151339598286	12.4100096737066	43.879051133018	26.8489483980631	7.66294428101181	3.15784286505661	1.20932136213854	0.865829276567589	0.437042631128699	0.324130805885313	0.230137305513348	0.205080028391325	0.226669315702058	0.184599086733888	0.227736733996158	0.236783468571396	0.22368189350394	0.438678345028841	"gatA"	"gatA(all1053)"	"Protein"	"rnase"
